Volatility 3 Framework 2.0.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
496	winlogon.exe	0x961a7ae0	0x138	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\WINLOGON\NOTIFICATIONS\COMPONENTS\TERMSRV
496	winlogon.exe	0x85924a20	0x13c	ALPC Port	0x1f0001	
496	winlogon.exe	0x8591f038	0x140	ALPC Port	0x1f0001	
496	winlogon.exe	0x8592ad78	0x144	ALPC Port	0x1f0001	
496	winlogon.exe	0x8592bc70	0x148	EtwRegistration	0x804	
496	winlogon.exe	0x8592ac10	0x14c	EtwRegistration	0x804	
496	winlogon.exe	0xa216d168	0x150	Key	0xf003f	USER
496	winlogon.exe	0x85928cd8	0x154	ALPC Port	0x1f0001	
496	winlogon.exe	0x85929988	0x158	ALPC Port	0x1f0001	
496	winlogon.exe	0x850b6178	0x15c	EtwRegistration	0x804	
496	winlogon.exe	0x8513f5a0	0x160	Semaphore	0x100003	
496	winlogon.exe	0x8592e318	0x164	File	0x100001	\Device\KsecDD
496	winlogon.exe	0x8592aea8	0x168	Event	0x1f0003	
496	winlogon.exe	0x85967f88	0x16c	Event	0x1f0003	
496	winlogon.exe	0x850b6130	0x170	Event	0x1f0003	
496	winlogon.exe	0x850b60f0	0x174	Event	0x1f0003	
496	winlogon.exe	0x8592eff0	0x178	Event	0x1f0003	
496	winlogon.exe	0x8592efb0	0x17c	Event	0x1f0003	
496	winlogon.exe	0x8592ef60	0x180	Mutant	0x1f0001	
496	winlogon.exe	0x85929940	0x184	Event	0x1f0003	ThemesStartEvent
496	winlogon.exe	0x8513f140	0x188	Semaphore	0x100003	
496	winlogon.exe	0x84f9b4a8	0x18c	ALPC Port	0x1f0001	
496	winlogon.exe	0x8592f280	0x190	Semaphore	0x100003	
496	winlogon.exe	0x85933280	0x194	Semaphore	0x100003	
496	winlogon.exe	0x85933f00	0x198	ALPC Port	0x1f0001	
496	winlogon.exe	0xa219eae0	0x19c	Token	0xf01ff	
496	winlogon.exe	0xa21a4d00	0x1a0	KeyedEvent	0xf0003	
496	winlogon.exe	0xa21a79d0	0x1a4	Token	0xe	
496	winlogon.exe	0xa21a79d0	0x1a8	Token	0xe	
496	winlogon.exe	0x85938cf8	0x1ac	ALPC Port	0x1f0001	
496	winlogon.exe	0xa21a79d0	0x1b0	Token	0xe	
496	winlogon.exe	0x8596be48	0x1b4	ALPC Port	0x1f0001	
496	winlogon.exe	0x8596fd90	0x1b8	Event	0x1f0003	000000000000d8fc_WlballoonKerberosNotificationEventName
496	winlogon.exe	0xa2b6d3c8	0x1bc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\SYSTEM
496	winlogon.exe	0x8596f040	0x1c0	Event	0x1f0003	ShellDesktopSwitchEvent
496	winlogon.exe	0x84fa7c60	0x1c4	Event	0x1f0003	
496	winlogon.exe	0xa2b6dda8	0x1c8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
496	winlogon.exe	0x8596ca98	0x1cc	Semaphore	0x100003	
496	winlogon.exe	0x8596f4a0	0x1d0	Semaphore	0x100003	
496	winlogon.exe	0x85975448	0x1d4	Event	0x1f0003	000000000000d8d4_WlballoonSmartCardUnlockNotificationEventName
496	winlogon.exe	0x859754e8	0x1d8	Event	0x1f0003	000000000000d8d4_WlballoonKerberosNotificationEventName
496	winlogon.exe	0x85975498	0x1dc	Event	0x1f0003	000000000000d8fc_WlballoonSmartCardUnlockNotificationEventName
496	winlogon.exe	0x859785f0	0x1e0	Event	0x1f0003	000000000000d8fc_WlballoonAlternateCredsNotificationEventName
496	winlogon.exe	0x859785a0	0x1e4	Event	0x1f0003	000000000000d8d4_WlballoonAlternateCredsNotificationEventName
576	svchost.exe	0x88be7a88	0x4	Directory	0x3	KnownDlls
576	svchost.exe	0x84fb5f80	0x8	File	0x100020	\Device\HarddiskVolume1\Windows\System32
576	svchost.exe	0xa1737120	0xc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
576	svchost.exe	0x85d1bb70	0x10	EtwRegistration	0x804	
576	svchost.exe	0x858116a8	0x14	ALPC Port	0x1f0001	
576	svchost.exe	0x8568c910	0x18	Event	0x1f0003	
576	svchost.exe	0xa171fdc8	0x1c	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
576	svchost.exe	0x8574f948	0x20	Event	0x1f0003	
576	svchost.exe	0x8579e3a8	0x24	Event	0x1f0003	
576	svchost.exe	0x8526fc00	0x28	EtwRegistration	0x804	
576	svchost.exe	0x85d1baf8	0x2c	EtwRegistration	0x804	
576	svchost.exe	0xa1d391b8	0x30	Token	0x48	
576	svchost.exe	0x8576c6c0	0x34	Event	0x1f0003	
576	svchost.exe	0x85807848	0x38	Thread	0x1fffff	Tid 580 Pid 576
576	svchost.exe	0x85811360	0x3c	ALPC Port	0x1f0001	
576	svchost.exe	0x9627d1f0	0x40	Directory	0xf	BaseNamedObjects
576	svchost.exe	0x85822360	0x44	Event	0x1f0003	
576	svchost.exe	0xa1732030	0x48	KeyedEvent	0xf0003	
576	svchost.exe	0x85056900	0x4c	IoCompletion	0x1f0003	
576	svchost.exe	0x8526fb50	0x50	TpWorkerFactory	0xf00ff	
576	svchost.exe	0x85056338	0x54	Event	0x1f0003	
576	svchost.exe	0x8580d778	0x58	Thread	0x1fffff	Tid 588 Pid 576
576	svchost.exe	0x85809f38	0x5c	Event	0x1f0003	
576	svchost.exe	0xa172f720	0x60	Key	0x20019	USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL
576	svchost.exe	0x85293668	0x64	EtwRegistration	0x804	
576	svchost.exe	0x85811da8	0x68	File	0x100001	\Device\KsecDD
576	svchost.exe	0x85881fc0	0x6c	EtwRegistration	0x804	
576	svchost.exe	0x857257a8	0x70	WindowStation	0xf016e	Service-0x0-3e7$
576	svchost.exe	0x85727390	0x74	Desktop	0xf00cf	Default
576	svchost.exe	0x857257a8	0x78	WindowStation	0xf016e	Service-0x0-3e7$
576	svchost.exe	0x8580bca0	0x7c	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\svchost.exe.mui
576	svchost.exe	0x857f0a00	0x80	Semaphore	0x100003	
576	svchost.exe	0x857f28d8	0x84	EtwRegistration	0x804	
576	svchost.exe	0x8580ff30	0x88	Semaphore	0x100003	
576	svchost.exe	0x8580fef0	0x8c	Event	0x1f0003	
576	svchost.exe	0x852bbb98	0x90	Mutant	0x1f0001	
576	svchost.exe	0x852bbb58	0x94	Event	0x1f0003	
576	svchost.exe	0x85056030	0x98	Mutant	0x1f0001	
576	svchost.exe	0x85056120	0x9c	Event	0x1f0003	
576	svchost.exe	0x850560d0	0xa0	Mutant	0x1f0001	
576	svchost.exe	0x85056090	0xa4	Event	0x1f0003	
576	svchost.exe	0x84fb0f18	0xa8	Mutant	0x1f0001	
576	svchost.exe	0x84fb0ed8	0xac	Event	0x1f0003	
576	svchost.exe	0x84fb0e88	0xb0	Mutant	0x1f0001	
576	svchost.exe	0x84fb0e48	0xb4	Event	0x1f0003	
576	svchost.exe	0x85803c38	0xb8	Mutant	0x1f0001	
576	svchost.exe	0x85803bf8	0xbc	Event	0x1f0003	
576	svchost.exe	0x85803ba8	0xc0	Mutant	0x1f0001	
576	svchost.exe	0x85803b68	0xc4	Event	0x1f0003	
576	svchost.exe	0x854e39b0	0xc8	Mutant	0x1f0001	
576	svchost.exe	0x854e3970	0xcc	Event	0x1f0003	
576	svchost.exe	0x854e3920	0xd0	Mutant	0x1f0001	
576	svchost.exe	0x854e38e0	0xd4	Event	0x1f0003	
576	svchost.exe	0x854e3890	0xd8	Mutant	0x1f0001	
576	svchost.exe	0x854e3850	0xdc	Event	0x1f0003	
576	svchost.exe	0x8580cb98	0xe0	Mutant	0x1f0001	
576	svchost.exe	0x854e3810	0xe4	Event	0x1f0003	
576	svchost.exe	0x8580cb48	0xe8	Mutant	0x1f0001	
576	svchost.exe	0x8580cb08	0xec	Event	0x1f0003	
576	svchost.exe	0x8580cab8	0xf0	Mutant	0x1f0001	
576	svchost.exe	0x8580ca78	0xf4	Event	0x1f0003	
576	svchost.exe	0x8580ca28	0xf8	Mutant	0x1f0001	
576	svchost.exe	0x8580c9e8	0xfc	Event	0x1f0003	
576	svchost.exe	0x858077f8	0x100	Mutant	0x1f0001	
576	svchost.exe	0x858077b8	0x104	Event	0x1f0003	
576	svchost.exe	0x85807768	0x108	Mutant	0x1f0001	
576	svchost.exe	0x85807728	0x10c	Event	0x1f0003	
576	svchost.exe	0x858076d8	0x110	Mutant	0x1f0001	
576	svchost.exe	0x85807698	0x114	Event	0x1f0003	
576	svchost.exe	0x85807648	0x118	Mutant	0x1f0001	
576	svchost.exe	0x85807d60	0x11c	Event	0x1f0003	
576	svchost.exe	0x85807d10	0x120	Mutant	0x1f0001	
576	svchost.exe	0x85807cd0	0x124	Event	0x1f0003	
576	svchost.exe	0x85807c80	0x128	Mutant	0x1f0001	
576	svchost.exe	0x85807c40	0x12c	Event	0x1f0003	
576	svchost.exe	0x85807bf0	0x130	Mutant	0x1f0001	
576	svchost.exe	0x85807bb0	0x134	Event	0x1f0003	
576	svchost.exe	0x85804030	0x138	Mutant	0x1f0001	
576	svchost.exe	0x85804208	0x13c	Event	0x1f0003	
576	svchost.exe	0x858041b8	0x140	Mutant	0x1f0001	
576	svchost.exe	0x85804178	0x144	Event	0x1f0003	
576	svchost.exe	0x85804128	0x148	Mutant	0x1f0001	
576	svchost.exe	0x858040e8	0x14c	Event	0x1f0003	
576	svchost.exe	0x85804098	0x150	Mutant	0x1f0001	
576	svchost.exe	0x85804ff0	0x154	Event	0x1f0003	
576	svchost.exe	0x85804fa0	0x158	Mutant	0x1f0001	
576	svchost.exe	0x85804f60	0x15c	Event	0x1f0003	
576	svchost.exe	0x85804f10	0x160	Mutant	0x1f0001	
576	svchost.exe	0x85804ed0	0x164	Event	0x1f0003	
576	svchost.exe	0x85804e80	0x168	Mutant	0x1f0001	
576	svchost.exe	0x85804e40	0x16c	Event	0x1f0003	
576	svchost.exe	0x85891fe0	0x170	Mutant	0x1f0001	
576	svchost.exe	0x85891fa0	0x174	Event	0x1f0003	
576	svchost.exe	0x85891f50	0x178	Mutant	0x1f0001	
576	svchost.exe	0x85891f10	0x17c	Event	0x1f0003	
576	svchost.exe	0x85891ec0	0x180	Mutant	0x1f0001	
576	svchost.exe	0x85891e80	0x184	Event	0x1f0003	
576	svchost.exe	0x85891e30	0x188	Mutant	0x1f0001	
576	svchost.exe	0x8588f568	0x18c	Event	0x1f0003	
576	svchost.exe	0x8588f518	0x190	Mutant	0x1f0001	
576	svchost.exe	0x8588f4d8	0x194	Event	0x1f0003	
576	svchost.exe	0x8588f488	0x198	Mutant	0x1f0001	
576	svchost.exe	0x8588f448	0x19c	Event	0x1f0003	
576	svchost.exe	0x8588f3f8	0x1a0	Mutant	0x1f0001	
576	svchost.exe	0x8588f3b8	0x1a4	Event	0x1f0003	
576	svchost.exe	0x858867c0	0x1a8	Mutant	0x1f0001	
576	svchost.exe	0x85886780	0x1ac	Event	0x1f0003	
576	svchost.exe	0x85886730	0x1b0	Mutant	0x1f0001	
576	svchost.exe	0x858866f0	0x1b4	Event	0x1f0003	
576	svchost.exe	0x858866a0	0x1b8	Mutant	0x1f0001	
576	svchost.exe	0x85886660	0x1bc	Event	0x1f0003	
576	svchost.exe	0x85886610	0x1c0	Mutant	0x1f0001	
576	svchost.exe	0x8588fca0	0x1c4	Event	0x1f0003	
576	svchost.exe	0x8588fc50	0x1c8	Mutant	0x1f0001	
576	svchost.exe	0x8588fc10	0x1cc	Event	0x1f0003	
576	svchost.exe	0x8588fbc0	0x1d0	Mutant	0x1f0001	
576	svchost.exe	0x8588fb80	0x1d4	Event	0x1f0003	
576	svchost.exe	0x8588fb30	0x1d8	Mutant	0x1f0001	
576	svchost.exe	0x8588faf0	0x1dc	Event	0x1f0003	
576	svchost.exe	0x8588ea48	0x1e0	Mutant	0x1f0001	
576	svchost.exe	0x8588ea08	0x1e4	Event	0x1f0003	
576	svchost.exe	0x8588e9b8	0x1e8	Mutant	0x1f0001	
576	svchost.exe	0x8588e978	0x1ec	Event	0x1f0003	
576	svchost.exe	0x8588e928	0x1f0	Mutant	0x1f0001	
576	svchost.exe	0x8588e8e8	0x1f4	Event	0x1f0003	
576	svchost.exe	0x8588e898	0x1f8	Mutant	0x1f0001	
576	svchost.exe	0x858038d0	0x1fc	Event	0x1f0003	
576	svchost.exe	0x85803880	0x200	Mutant	0x1f0001	
576	svchost.exe	0x85803840	0x204	Event	0x1f0003	
576	svchost.exe	0x858037f0	0x208	Mutant	0x1f0001	
576	svchost.exe	0x858037b0	0x20c	Event	0x1f0003	
576	svchost.exe	0x85803760	0x210	Mutant	0x1f0001	
576	svchost.exe	0x85803720	0x214	Event	0x1f0003	
576	svchost.exe	0x85886e00	0x218	Mutant	0x1f0001	
576	svchost.exe	0x85886dc0	0x21c	Event	0x1f0003	
576	svchost.exe	0x85886d70	0x220	Mutant	0x1f0001	
576	svchost.exe	0x85886d30	0x224	Event	0x1f0003	
576	svchost.exe	0x85886ce0	0x228	Mutant	0x1f0001	
576	svchost.exe	0x85886ca0	0x22c	Event	0x1f0003	
576	svchost.exe	0x85886c50	0x230	Mutant	0x1f0001	
576	svchost.exe	0xa1d38848	0x234	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES
576	svchost.exe	0x8591bdc8	0x238	ALPC Port	0x1f0001	
576	svchost.exe	0xa1732360	0x23c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\ENUM
576	svchost.exe	0xa1730fd0	0x240	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\ENUM
576	svchost.exe	0xa1730f70	0x244	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES
576	svchost.exe	0xa1730f10	0x248	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS
576	svchost.exe	0xa1730eb0	0x24c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\DEVICECLASSES
576	svchost.exe	0xa1730e50	0x250	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CODEVICEINSTALLERS
576	svchost.exe	0xa1730df0	0x254	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\PERHWIDSTORAGE
576	svchost.exe	0xa1737208	0x258	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS
576	svchost.exe	0xa172fb90	0x25c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\DEVICECLASSES
576	svchost.exe	0xa173d850	0x260	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\HARDWARE PROFILES
576	svchost.exe	0xa173d790	0x264	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\PERHWIDSTORAGE
576	svchost.exe	0x8588f278	0x268	Event	0x1f0003	
576	svchost.exe	0x85804c90	0x26c	Timer	0x100002	
576	svchost.exe	0x85804bc8	0x270	Timer	0x1f0003	
576	svchost.exe	0x858086d0	0x274	Thread	0x1fffff	Tid 600 Pid 576
576	svchost.exe	0x858086d0	0x278	Thread	0x1fffff	Tid 600 Pid 576
576	svchost.exe	0x85883638	0x27c	Timer	0x100002	
576	svchost.exe	0x85883588	0x280	File	0x12019f	\Device\NamedPipe\plugplay
576	svchost.exe	0x8588b1b8	0x284	File	0x12019f	\Device\NamedPipe\plugplay
576	svchost.exe	0x8588b100	0x288	File	0x12019f	\Device\NamedPipe\plugplay
576	svchost.exe	0x8580d648	0x28c	ALPC Port	0x1f0001	plugplay
576	svchost.exe	0x8580d5f0	0x290	Event	0x1f0003	
576	svchost.exe	0xa1730ac0	0x294	KeyedEvent	0xf0003	
576	svchost.exe	0x85883510	0x298	EtwRegistration	0x804	
576	svchost.exe	0x8588b038	0x29c	EtwRegistration	0x804	
576	svchost.exe	0x8580d3c8	0x2a0	EtwRegistration	0x804	
576	svchost.exe	0x8580f268	0x2a4	EtwRegistration	0x804	
576	svchost.exe	0x8580f1f0	0x2a8	EtwRegistration	0x804	
576	svchost.exe	0x85881f78	0x2ac	Event	0x1f0003	
576	svchost.exe	0x8580d5f0	0x2b0	Event	0x1f0003	
576	svchost.exe	0x85807200	0x2b4	Event	0x1f0003	
576	svchost.exe	0x85809bb8	0x2b8	Thread	0x1fffff	Tid 592 Pid 576
576	svchost.exe	0x8580db70	0x2bc	Event	0x1f0003	
576	svchost.exe	0x858068c8	0x2c0	Thread	0x1fffff	Tid 604 Pid 576
576	svchost.exe	0x8580af70	0x2c4	Event	0x1f0003	
576	svchost.exe	0x8580dae0	0x2c8	Event	0x1f0003	
576	svchost.exe	0x8580af30	0x2cc	Event	0x1f0003	
576	svchost.exe	0x8580aeb0	0x2d0	Event	0x1f0003	
576	svchost.exe	0x8580aef0	0x2d4	Event	0x1f0003	
576	svchost.exe	0x8580ae70	0x2d8	Event	0x1f0003	
576	svchost.exe	0x8580ae30	0x2dc	Event	0x1f0003	
576	svchost.exe	0x85803ff0	0x2e0	Event	0x1f0003	PnP_No_Pending_Install_Events
576	svchost.exe	0x85803fa0	0x2e4	Event	0x1f0003	PnP_No_Pending_Install_Clients
576	svchost.exe	0x858ed590	0x2e8	Event	0x1f0003	
576	svchost.exe	0x85803f00	0x2ec	Event	0x1f0003	
576	svchost.exe	0x85803ec0	0x2f0	Event	0x1f0003	
576	svchost.exe	0x85891868	0x2f4	Thread	0x1fffff	Tid 612 Pid 576
576	svchost.exe	0x85803e30	0x2f8	Event	0x1f0003	
576	svchost.exe	0x85806508	0x2fc	Event	0x1f0003	
576	svchost.exe	0x8591b948	0x300	ALPC Port	0x1f0001	
576	svchost.exe	0x859ceca0	0x304	ALPC Port	0x1f0001	
576	svchost.exe	0x85b26970	0x308	ALPC Port	0x1f0001	
576	svchost.exe	0x85802b60	0x30c	Event	0x1f0003	
576	svchost.exe	0x85891868	0x310	Thread	0x1fffff	Tid 612 Pid 576
576	svchost.exe	0x8580bf00	0x314	ALPC Port	0x1f0001	
576	svchost.exe	0x85805b70	0x318	Event	0x1f0003	
576	svchost.exe	0x8580fbe0	0x31c	EtwRegistration	0x804	
576	svchost.exe	0x85804318	0x320	Mutant	0x1f0001	
576	svchost.exe	0x858042d8	0x324	Event	0x1f0003	
576	svchost.exe	0x858098d8	0x328	EtwRegistration	0x804	
576	svchost.exe	0x8588f1f8	0x32c	Event	0x1f0003	
576	svchost.exe	0x8588f1b8	0x330	Event	0x1f0003	
576	svchost.exe	0x858082b0	0x334	Event	0x1f0003	
576	svchost.exe	0x85808270	0x338	Event	0x1f0003	
576	svchost.exe	0x85808230	0x33c	Event	0x1f0003	
576	svchost.exe	0x8580e268	0x340	Event	0x1f0003	
576	svchost.exe	0x8588f238	0x344	Event	0x21f0003	
576	svchost.exe	0x85805cc0	0x348	EtwRegistration	0x804	
576	svchost.exe	0x85805c48	0x34c	EtwRegistration	0x804	
576	svchost.exe	0x8588e248	0x350	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\setupapi.dll.mui
576	svchost.exe	0x857f0970	0x354	Event	0x1f0003	
576	svchost.exe	0x858094c8	0x358	Mutant	0x1f0001	
576	svchost.exe	0x85805c00	0x35c	Event	0x1f0003	
576	svchost.exe	0x85805bb0	0x360	Mutant	0x1f0001	
576	svchost.exe	0x85891580	0x364	Thread	0x1fffff	Tid 620 Pid 576
576	svchost.exe	0x85805b30	0x368	Event	0x1f0003	
576	svchost.exe	0x85804520	0x36c	EtwRegistration	0x804	
576	svchost.exe	0x85891500	0x370	IoCompletion	0x1f0003	
576	svchost.exe	0x858043b0	0x374	File	0x1	\Device\PcwDrv
576	svchost.exe	0xa1d6b4e0	0x378	PcwObject	0x3	
576	svchost.exe	0x8580b868	0x37c	Thread	0x1fffff	Tid 624 Pid 576
576	svchost.exe	0x85891368	0x380	ALPC Port	0x1f0001	
576	svchost.exe	0x8580b580	0x384	Thread	0x1fffff	Tid 628 Pid 576
576	svchost.exe	0x8580b450	0x388	ALPC Port	0x1f0001	umpo
576	svchost.exe	0xa1d606b8	0x390	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\POWER\POWERSETTINGS
576	svchost.exe	0xa1d66478	0x394	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\POWER\SECURITYDESCRIPTORS
576	svchost.exe	0x85809960	0x398	Event	0x1f0003	
576	svchost.exe	0x858a05b8	0x39c	Event	0x1f0003	
576	svchost.exe	0x85a52558	0x3a0	ALPC Port	0x1f0001	
576	svchost.exe	0x85a4f300	0x3a4	ALPC Port	0x1f0001	
576	svchost.exe	0x8580eb08	0x3a8	Event	0x1f0003	
576	svchost.exe	0x85809960	0x3ac	Event	0x1f0003	
576	svchost.exe	0x8580e9d8	0x3b0	ALPC Port	0x1f0001	
576	svchost.exe	0x8580b2d0	0x3b4	Event	0x1f0003	
576	svchost.exe	0x858083e8	0x3b8	Thread	0x1fffff	Tid 616 Pid 576
576	svchost.exe	0x8580a868	0x3bc	ALPC Port	0x1f0001	
576	svchost.exe	0x85a95d08	0x3c0	Event	0x1f0003	
576	svchost.exe	0x858938b0	0x3c4	EtwRegistration	0x804	
576	svchost.exe	0x858a7d08	0x3c8	Event	0x1f0003	
576	svchost.exe	0x85899628	0x3cc	EtwRegistration	0x804	
576	svchost.exe	0x858a0b88	0x3d0	Semaphore	0x100003	
576	svchost.exe	0x84fca570	0x3d4	Semaphore	0x100003	
576	svchost.exe	0xa5b847d0	0x3d8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\POWER\POWERSETTINGS\7516B95F-F776-4464-8C53-06167F40CC99\3C0BC021-C8A8-4E07-A973-6B14CBCB2B7E
576	svchost.exe	0x858a1260	0x3dc	Event	0x1f0003	
576	svchost.exe	0x84fcada0	0x3e0	Event	0x1f0003	
576	svchost.exe	0x84fcad60	0x3e4	Event	0x1f0003	
576	svchost.exe	0x84fcac30	0x3e8	ALPC Port	0x1f0001	
576	svchost.exe	0xa2000aa0	0x3ec	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE\EVENTLOG
576	svchost.exe	0x8589ed08	0x3f0	Event	0x1f0003	
576	svchost.exe	0x8589ea00	0x3f4	IoCompletion	0x1f0003	
576	svchost.exe	0x8589e920	0x3f8	TpWorkerFactory	0xf00ff	
576	svchost.exe	0x8589e890	0x3fc	Event	0x1f0003	
576	svchost.exe	0x8589e850	0x400	Event	0x1f0003	
576	svchost.exe	0x858a0ff0	0x404	Event	0x1f0003	
576	svchost.exe	0x858a0fb0	0x408	Event	0x1f0003	
576	svchost.exe	0x858a0f70	0x40c	Event	0x1f0003	
576	svchost.exe	0xa2001758	0x410	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
576	svchost.exe	0x84fca848	0x414	ALPC Port	0x1f0001	
576	svchost.exe	0x84fb3e08	0x418	Event	0x1f0003	
576	svchost.exe	0xa1db9358	0x41c	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\OLE
576	svchost.exe	0x858a0be8	0x420	Event	0x1f0003	
576	svchost.exe	0xa1de4f58	0x424	Key	0x20019	MACHINE\SOFTWARE\POLICIES
576	svchost.exe	0xa2004ce0	0x428	Key	0x10	MACHINE\SOFTWARE\POLICIES
576	svchost.exe	0x84fca9c0	0x42c	ALPC Port	0x1f0001	actkernel
576	svchost.exe	0xa205cfd8	0x430	Section	0xf0007	__ComCatalogCache__
576	svchost.exe	0x8589ed50	0x434	TpWorkerFactory	0xf00ff	
576	svchost.exe	0x8589ee00	0x438	IoCompletion	0x1f0003	
576	svchost.exe	0x84fb37c8	0x43c	Event	0x1f0003	
576	svchost.exe	0xa2001e60	0x440	Key	0x10	MACHINE\SOFTWARE\CLASSES
576	svchost.exe	0x84fb3740	0x444	Event	0x1f0003	
576	svchost.exe	0xa2001d38	0x448	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\COM3
576	svchost.exe	0x8589dc38	0x44c	Event	0x1f0003	
576	svchost.exe	0x858a35b0	0x450	Event	0x1f0003	
576	svchost.exe	0x8589dc78	0x454	Event	0x1f0003	
576	svchost.exe	0x858a3570	0x458	Event	0x1f0003	
576	svchost.exe	0x858b5c18	0x45c	ALPC Port	0x1f0001	
576	svchost.exe	0x85812c10	0x460	ALPC Port	0x1f0001	
576	svchost.exe	0x858a1d28	0x464	Process	0x1fffff	svchost.exe Pid 696
576	svchost.exe	0xa1749d20	0x468	Section	0xf0007	RotHintTable
576	svchost.exe	0x904e5c00	0x46c	Mutant	0x1f0001	{A3BD3259-3E4F-428a-84C8-F0463A9D3EB5}
576	svchost.exe	0xa20758e8	0x470	Section	0xf0007	{A64C7F33-DA35-459b-96CA-63B51FB0CDB9}
576	svchost.exe	0x858cd7d8	0x474	ALPC Port	0x1f0001	
576	svchost.exe	0x858ec690	0x478	Event	0x1f0003	
576	svchost.exe	0x8580b868	0x47c	Thread	0x1fffff	Tid 624 Pid 576
576	svchost.exe	0x858910b0	0x480	Mutant	0x1f0001	
576	svchost.exe	0x858fe7c0	0x484	ALPC Port	0x1f0001	
576	svchost.exe	0x858fef00	0x488	ALPC Port	0x1f0001	
576	svchost.exe	0x85902d08	0x48c	ALPC Port	0x1f0001	
576	svchost.exe	0x8590cd60	0x490	Event	0x1f0003	
576	svchost.exe	0xa205cfd8	0x494	Section	0x4	__ComCatalogCache__
576	svchost.exe	0xa205cfd8	0x498	Section	0x4	__ComCatalogCache__
576	svchost.exe	0xa2104c38	0x49c	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
576	svchost.exe	0x841b5c58	0x4a0	Event	0x100001	MaximumCommitCondition
576	svchost.exe	0x8590b9d0	0x4a4	Thread	0x1fffff	Tid 1000 Pid 576
576	svchost.exe	0x85903848	0x4a8	Event	0x1f0003	
576	svchost.exe	0x85919030	0x4ac	Thread	0x1fffff	Tid 1012 Pid 576
576	svchost.exe	0x85991728	0x4b0	ALPC Port	0x1f0001	
576	svchost.exe	0x85a93a00	0x4b4	EtwRegistration	0x804	
576	svchost.exe	0x857094b0	0x4b8	Event	0x100000	TermSrvReadyEvent
576	svchost.exe	0x85991860	0x4bc	ALPC Port	0x1f0001	
576	svchost.exe	0x85962390	0x4c0	ALPC Port	0x1f0001	
576	svchost.exe	0x859883a8	0x4c4	ALPC Port	0x1f0001	
576	svchost.exe	0xa2b43180	0x4c8	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
576	svchost.exe	0x85a4b480	0x4cc	ALPC Port	0x1f0001	
576	svchost.exe	0x85a35038	0x4d0	ALPC Port	0x1f0001	
576	svchost.exe	0x85c5f4a8	0x4d4	ALPC Port	0x1f0001	
576	svchost.exe	0x85cc0228	0x4d8	ALPC Port	0x1f0001	
576	svchost.exe	0x85a52398	0x4dc	ALPC Port	0x1f0001	
576	svchost.exe	0x85a95cc8	0x4e0	Event	0x1f0003	
576	svchost.exe	0x85a98c50	0x4e4	Event	0x1f0003	
576	svchost.exe	0x85a95c88	0x4e8	Event	0x1f0003	
576	svchost.exe	0x85a932e8	0x4ec	Semaphore	0x100003	
576	svchost.exe	0x85a93330	0x4f0	Semaphore	0x100003	
576	svchost.exe	0x85a932a0	0x4f4	Semaphore	0x100003	
576	svchost.exe	0x85a97fe8	0x4f8	Semaphore	0x100003	
576	svchost.exe	0x85a97fa0	0x4fc	Semaphore	0x100003	
576	svchost.exe	0x85a97f58	0x500	Semaphore	0x100003	
